Percentage of ED visits by syndrome: COVID-19-Like Illness Shortness of Breath and Pneumonia
Date generated: Wed Oct 07 2020 13:47:13 GMT+0530 (India Standard Time)

Geography,Date,Syndrome,Percent
Kentucky,2020-08-11,CLI,2.3
Kentucky,2020-08-12,CLI,2.6
Kentucky,2020-08-13,CLI,2
Kentucky,2020-08-14,CLI,2.3
Kentucky,2020-08-15,CLI,2.4
Kentucky,2020-08-16,CLI,2.6
Kentucky,2020-08-17,CLI,1.7
Kentucky,2020-08-18,CLI,1.8
Kentucky,2020-08-19,CLI,2.1
Kentucky,2020-08-20,CLI,2.1
Kentucky,2020-08-21,CLI,1.9
Kentucky,2020-08-22,CLI,2.2
Kentucky,2020-08-23,CLI,2.6
Kentucky,2020-08-24,CLI,1.8
Kentucky,2020-08-25,CLI,2.2
Kentucky,2020-08-26,CLI,1.7
Kentucky,2020-08-27,CLI,2
Kentucky,2020-08-28,CLI,2.1
Kentucky,2020-08-29,CLI,2.6
Kentucky,2020-08-30,CLI,2.1
Kentucky,2020-08-31,CLI,2.1
Kentucky,2020-09-01,CLI,1.9
Kentucky,2020-09-02,CLI,2.5
Kentucky,2020-09-03,CLI,1.7
Kentucky,2020-09-04,CLI,1.9
Kentucky,2020-09-05,CLI,1.7
Kentucky,2020-09-06,CLI,2.6
Kentucky,2020-09-07,CLI,2.1
Kentucky,2020-09-08,CLI,2
Kentucky,2020-09-09,CLI,2.1
Kentucky,2020-09-10,CLI,1.6
Kentucky,2020-09-11,CLI,2.1
Kentucky,2020-09-12,CLI,1.7
Kentucky,2020-09-13,CLI,3
Kentucky,2020-09-14,CLI,1.8
Kentucky,2020-09-15,CLI,1.7
Kentucky,2020-09-16,CLI,1.7
Kentucky,2020-09-17,CLI,1.7
Kentucky,2020-09-18,CLI,1.9
Kentucky,2020-09-19,CLI,1.8
Kentucky,2020-09-20,CLI,2.2
Kentucky,2020-09-21,CLI,1.8
Kentucky,2020-09-22,CLI,2.2
Kentucky,2020-09-23,CLI,1.7
Kentucky,2020-09-24,CLI,1.9
Kentucky,2020-09-25,CLI,2
Kentucky,2020-09-26,CLI,1.9
Kentucky,2020-09-27,CLI,2.1
Kentucky,2020-09-28,CLI,1.8
Kentucky,2020-09-29,CLI,1.4
Kentucky,2020-09-30,CLI,0
Kentucky,2020-10-01,CLI,0
Kentucky,2020-10-02,CLI,0
Kentucky,2020-10-03,CLI,0
Louisiana,2020-08-08,CLI,3.7
Louisiana,2020-08-09,CLI,3.4
Louisiana,2020-08-10,CLI,3
Louisiana,2020-08-11,CLI,3.1
Louisiana,2020-08-12,CLI,3.2
Louisiana,2020-08-13,CLI,3
Louisiana,2020-08-14,CLI,2.9
Louisiana,2020-08-15,CLI,2.8
Louisiana,2020-08-16,CLI,3.4
Louisiana,2020-08-17,CLI,2.5
Louisiana,2020-08-18,CLI,3
Louisiana,2020-08-19,CLI,2.7
Louisiana,2020-08-20,CLI,2.8
Louisiana,2020-08-21,CLI,2.7
Louisiana,2020-08-22,CLI,2.4
Louisiana,2020-08-23,CLI,2.2
Louisiana,2020-08-24,CLI,2.1
Louisiana,2020-08-25,CLI,2.3
Louisiana,2020-08-26,CLI,2.2
Louisiana,2020-08-27,CLI,2.3
Louisiana,2020-08-28,CLI,2.2
Louisiana,2020-08-29,CLI,2
Louisiana,2020-08-30,CLI,2.1
Louisiana,2020-08-31,CLI,1.5
Louisiana,2020-09-01,CLI,1.6
Louisiana,2020-09-02,CLI,1.7
Louisiana,2020-09-03,CLI,2.2
Louisiana,2020-09-04,CLI,1.8
Louisiana,2020-09-05,CLI,1.4
Louisiana,2020-09-06,CLI,1.9
Louisiana,2020-09-07,CLI,1.8
Louisiana,2020-09-08,CLI,1.7
Louisiana,2020-09-09,CLI,1.9
Louisiana,2020-09-10,CLI,1.8
Louisiana,2020-09-11,CLI,2
Louisiana,2020-09-12,CLI,1.9
Louisiana,2020-09-13,CLI,2.2
Louisiana,2020-09-14,CLI,1.7
Louisiana,2020-09-15,CLI,1.6
Louisiana,2020-09-16,CLI,1.8
Louisiana,2020-09-17,CLI,1.9
Louisiana,2020-09-18,CLI,1.7
Louisiana,2020-09-19,CLI,1.3
Louisiana,2020-09-20,CLI,1.8
Louisiana,2020-09-21,CLI,2
Louisiana,2020-09-22,CLI,1.4
Louisiana,2020-09-23,CLI,1.2
Louisiana,2020-09-24,CLI,1.4
Louisiana,2020-09-25,CLI,1.4
Louisiana,2020-09-26,CLI,1.4
Louisiana,2020-09-27,CLI,1.6
Louisiana,2020-09-28,CLI,1.4
Louisiana,2020-09-29,CLI,1.5
Louisiana,2020-09-30,CLI,1.5
Louisiana,2020-10-01,CLI,1.6
Louisiana,2020-10-02,CLI,1.4
Louisiana,2020-10-03,CLI,1.2
Maine,2020-08-08,CLI,0.8
Maine,2020-08-09,CLI,0.7
Maine,2020-08-10,CLI,0.7
Maine,2020-08-11,CLI,0.6
Maine,2020-08-12,CLI,0.5
Maine,2020-08-13,CLI,0.7
Maine,2020-08-14,CLI,0.5
Maine,2020-08-15,CLI,0.5
Maine,2020-08-16,CLI,0.7
Maine,2020-08-17,CLI,1
Maine,2020-08-18,CLI,0.9
Maine,2020-08-19,CLI,0.8
Maine,2020-08-20,CLI,0.5
Maine,2020-08-21,CLI,1
Maine,2020-08-22,CLI,1.1
Maine,2020-08-23,CLI,0.8
Maine,2020-08-24,CLI,1.2
Maine,2020-08-25,CLI,0.8
Maine,2020-08-26,CLI,0.6
Maine,2020-08-27,CLI,0.5
Maine,2020-08-28,CLI,0.5
Maine,2020-08-29,CLI,0.4
Maine,2020-08-30,CLI,0.9
Maine,2020-08-31,CLI,0.6
Maine,2020-09-01,CLI,1
Maine,2020-09-02,CLI,0.7
Maine,2020-09-03,CLI,0.5
Maine,2020-09-04,CLI,0.6
Maine,2020-09-05,CLI,1.1
Maine,2020-09-06,CLI,0.8
Maine,2020-09-07,CLI,0.9
Maine,2020-09-08,CLI,1.2
Maine,2020-09-09,CLI,0.8
Maine,2020-09-10,CLI,0.8
Maine,2020-09-11,CLI,1
Maine,2020-09-12,CLI,0.7
Maine,2020-09-13,CLI,0.9
Maine,2020-09-14,CLI,1
Maine,2020-09-15,CLI,1
Maine,2020-09-16,CLI,0.7
Maine,2020-09-17,CLI,1
Maine,2020-09-18,CLI,0.8
Maine,2020-09-19,CLI,1.1
Maine,2020-09-20,CLI,1.4
Maine,2020-09-21,CLI,1
Maine,2020-09-22,CLI,0.9
Maine,2020-09-23,CLI,0.9
Maine,2020-09-24,CLI,1
Maine,2020-09-25,CLI,0.9
Maine,2020-09-26,CLI,0.4
Maine,2020-09-27,CLI,1
Maine,2020-09-28,CLI,0.4
Maine,2020-09-29,CLI,0.7
Maine,2020-09-30,CLI,0.6
Maine,2020-10-01,CLI,1.1
Maine,2020-10-02,CLI,0.8
Maine,2020-10-03,CLI,0.9
Maryland,2020-08-08,CLI,3.1
Maryland,2020-08-09,CLI,3.2
Maryland,2020-08-10,CLI,2.9
Maryland,2020-08-11,CLI,2.8
Maryland,2020-08-12,CLI,2.5
Maryland,2020-08-13,CLI,3.3
Maryland,2020-08-14,CLI,3
Maryland,2020-08-15,CLI,2.6
Maryland,2020-08-16,CLI,2.6
Maryland,2020-08-17,CLI,3.1
Maryland,2020-08-18,CLI,2.7
Maryland,2020-08-19,CLI,2.7
Maryland,2020-08-20,CLI,2.9
Maryland,2020-08-21,CLI,2.4
Maryland,2020-08-22,CLI,2.6
Maryland,2020-08-23,CLI,2.5
Maryland,2020-08-24,CLI,2.7
Maryland,2020-08-25,CLI,2.7
Maryland,2020-08-26,CLI,2.3
Maryland,2020-08-27,CLI,2.3
Maryland,2020-08-28,CLI,2.6
Maryland,2020-08-29,CLI,2.7
Maryland,2020-08-30,CLI,2.8
Maryland,2020-08-31,CLI,2.4
Maryland,2020-09-01,CLI,3
Maryland,2020-09-02,CLI,2.5
Maryland,2020-09-03,CLI,2.4
Maryland,2020-09-04,CLI,2.3
Maryland,2020-09-05,CLI,2
Maryland,2020-09-06,CLI,2.4
Maryland,2020-09-07,CLI,2.4
Maryland,2020-09-08,CLI,2.3
Maryland,2020-09-09,CLI,2.1
Maryland,2020-09-10,CLI,2.4
Maryland,2020-09-11,CLI,2.5
Maryland,2020-09-12,CLI,1.9
Maryland,2020-09-13,CLI,2.7
Maryland,2020-09-14,CLI,2
Maryland,2020-09-15,CLI,2.4
Maryland,2020-09-16,CLI,2.3
Maryland,2020-09-17,CLI,2.1
Maryland,2020-09-18,CLI,2
Maryland,2020-09-19,CLI,2.1
Maryland,2020-09-20,CLI,2.5
Maryland,2020-09-21,CLI,2.3
Maryland,2020-09-22,CLI,2.4
Maryland,2020-09-23,CLI,2.7
Maryland,2020-09-24,CLI,2.1
Maryland,2020-09-25,CLI,2.2
Maryland,2020-09-26,CLI,2.3
Maryland,2020-09-27,CLI,2.4
Maryland,2020-09-28,CLI,2.2
Maryland,2020-09-29,CLI,2.2
Maryland,2020-09-30,CLI,2.2
Maryland,2020-10-01,CLI,2.1
Maryland,2020-10-02,CLI,1.9
Maryland,2020-10-03,CLI,2.2
Massachusetts,2020-08-08,CLI,1.4
Massachusetts,2020-08-09,CLI,1.6
Massachusetts,2020-08-10,CLI,1.6
Massachusetts,2020-08-11,CLI,1.1
Massachusetts,2020-08-12,CLI,1.4
Massachusetts,2020-08-13,CLI,1.1
Massachusetts,2020-08-14,CLI,1.3
Massachusetts,2020-08-15,CLI,1.2
Massachusetts,2020-08-16,CLI,1.3
Massachusetts,2020-08-17,CLI,1.4
Massachusetts,2020-08-18,CLI,1.5
Massachusetts,2020-08-19,CLI,1.3
Massachusetts,2020-08-20,CLI,1.4
Massachusetts,2020-08-21,CLI,1.1
Massachusetts,2020-08-22,CLI,1.4
Massachusetts,2020-08-23,CLI,1.3
Massachusetts,2020-08-24,CLI,1.5
Massachusetts,2020-08-25,CLI,1.2
Massachusetts,2020-08-26,CLI,1.1
Massachusetts,2020-08-27,CLI,1.7
Massachusetts,2020-08-28,CLI,1.3
Massachusetts,2020-08-29,CLI,1.4
Massachusetts,2020-08-30,CLI,1.1
Massachusetts,2020-08-31,CLI,1.4
Massachusetts,2020-09-01,CLI,1.4
Massachusetts,2020-09-02,CLI,1.5
Massachusetts,2020-09-03,CLI,1.4
Massachusetts,2020-09-04,CLI,1.4
Massachusetts,2020-09-05,CLI,1.2
Massachusetts,2020-09-06,CLI,1.4
Massachusetts,2020-09-07,CLI,1.3
Massachusetts,2020-09-08,CLI,1.4
Massachusetts,2020-09-09,CLI,1.4
Massachusetts,2020-09-10,CLI,1.2
Massachusetts,2020-09-11,CLI,1.3
Massachusetts,2020-09-12,CLI,1
Massachusetts,2020-09-13,CLI,1.2
Massachusetts,2020-09-14,CLI,1.4
Massachusetts,2020-09-15,CLI,1.3
Massachusetts,2020-09-16,CLI,1.4
Massachusetts,2020-09-17,CLI,1.1
Massachusetts,2020-09-18,CLI,1.3
Massachusetts,2020-09-19,CLI,1.1
Massachusetts,2020-09-20,CLI,1.4
Massachusetts,2020-09-21,CLI,1.3
Massachusetts,2020-09-22,CLI,1.8
Massachusetts,2020-09-23,CLI,1.8
Massachusetts,2020-09-24,CLI,1.5
Massachusetts,2020-09-25,CLI,1.4
Massachusetts,2020-09-26,CLI,1.6
Massachusetts,2020-09-27,CLI,1.7
Massachusetts,2020-09-28,CLI,1.4
Massachusetts,2020-09-29,CLI,1.2
Massachusetts,2020-09-30,CLI,1.5
Massachusetts,2020-10-01,CLI,1.1
Massachusetts,2020-10-02,CLI,1.2
Massachusetts,2020-10-03,CLI,1.5
Michigan,2020-08-08,CLI,2
Michigan,2020-08-09,CLI,1.8
Michigan,2020-08-10,CLI,2
Michigan,2020-08-11,CLI,1.4
Michigan,2020-08-12,CLI,1.7
Michigan,2020-08-13,CLI,2.1
Michigan,2020-08-14,CLI,1.7
Michigan,2020-08-15,CLI,1.5
Michigan,2020-08-16,CLI,1.7
Michigan,2020-08-17,CLI,1.5
Michigan,2020-08-18,CLI,1.5
Michigan,2020-08-19,CLI,1.4
Michigan,2020-08-20,CLI,1.7
Michigan,2020-08-21,CLI,1.3
Michigan,2020-08-22,CLI,1.7
Michigan,2020-08-23,CLI,1.4
Michigan,2020-08-24,CLI,1.5
Michigan,2020-08-25,CLI,1.5
Michigan,2020-08-26,CLI,1.3
Michigan,2020-08-27,CLI,1.3
Michigan,2020-08-28,CLI,1.6
Michigan,2020-08-29,CLI,1.5
Michigan,2020-08-30,CLI,1.7
Michigan,2020-08-31,CLI,1.6
Michigan,2020-09-01,CLI,1.2
Michigan,2020-09-02,CLI,1.4
Michigan,2020-09-03,CLI,1.4
Michigan,2020-09-04,CLI,1.4
Michigan,2020-09-05,CLI,1.4
Michigan,2020-09-06,CLI,1.5
Michigan,2020-09-07,CLI,1.5
Michigan,2020-09-08,CLI,1.3
Michigan,2020-09-09,CLI,1.3
Michigan,2020-09-10,CLI,1.4
Michigan,2020-09-11,CLI,1.3
Michigan,2020-09-12,CLI,1.3
Michigan,2020-09-13,CLI,1.4
Michigan,2020-09-14,CLI,1.3
Michigan,2020-09-15,CLI,1.4
Michigan,2020-09-16,CLI,1.4
Michigan,2020-09-17,CLI,1.3
Michigan,2020-09-18,CLI,1.2
Michigan,2020-09-19,CLI,1.4
Michigan,2020-09-20,CLI,1.4
Michigan,2020-09-21,CLI,1.6
Michigan,2020-09-22,CLI,1.5
Michigan,2020-09-23,CLI,1.3
Michigan,2020-09-24,CLI,1.6
Michigan,2020-09-25,CLI,1.6
Michigan,2020-09-26,CLI,1.6
Michigan,2020-09-27,CLI,1.5
Michigan,2020-09-28,CLI,1.7
Michigan,2020-09-29,CLI,1.5
Michigan,2020-09-30,CLI,1.6
Michigan,2020-10-01,CLI,1.7
Michigan,2020-10-02,CLI,1.8
Michigan,2020-10-03,CLI,1.9
Mississippi,2020-08-08,CLI,4.6
Mississippi,2020-08-09,CLI,5.3
Mississippi,2020-08-10,CLI,4.2
Mississippi,2020-08-11,CLI,4.2
Mississippi,2020-08-12,CLI,4.1
Mississippi,2020-08-13,CLI,4.2
Mississippi,2020-08-14,CLI,3.6
Mississippi,2020-08-15,CLI,5.2
Mississippi,2020-08-16,CLI,4.4
Mississippi,2020-08-17,CLI,4.3
Mississippi,2020-08-18,CLI,4
Mississippi,2020-08-19,CLI,4
Mississippi,2020-08-20,CLI,3.1
Mississippi,2020-08-21,CLI,2.9
Mississippi,2020-08-22,CLI,4
Mississippi,2020-08-23,CLI,4
Mississippi,2020-08-24,CLI,3.2
Mississippi,2020-08-25,CLI,2.9
Mississippi,2020-08-26,CLI,3.2
Mississippi,2020-08-27,CLI,3.4
Mississippi,2020-08-28,CLI,3
Mississippi,2020-08-29,CLI,3
Mississippi,2020-08-30,CLI,3.4
Mississippi,2020-08-31,CLI,2.7
Mississippi,2020-09-01,CLI,2.8
Mississippi,2020-09-02,CLI,2.8
Mississippi,2020-09-03,CLI,2.4
Mississippi,2020-09-04,CLI,2.6
Mississippi,2020-09-05,CLI,2.8
Mississippi,2020-09-06,CLI,2.9
Mississippi,2020-09-07,CLI,3.2
Mississippi,2020-09-08,CLI,3
Mississippi,2020-09-09,CLI,2.4
Mississippi,2020-09-10,CLI,2
Mississippi,2020-09-11,CLI,2.3
Mississippi,2020-09-12,CLI,2.9
Mississippi,2020-09-13,CLI,2.7
Mississippi,2020-09-14,CLI,2.1
Mississippi,2020-09-15,CLI,2.2
Mississippi,2020-09-16,CLI,2.5
Mississippi,2020-09-17,CLI,2.4
Mississippi,2020-09-18,CLI,2.3
Mississippi,2020-09-19,CLI,2.1
Mississippi,2020-09-20,CLI,2.6
Mississippi,2020-09-21,CLI,2.5
Mississippi,2020-09-22,CLI,2.2
Mississippi,2020-09-23,CLI,2.3
Mississippi,2020-09-24,CLI,2.1
Mississippi,2020-09-25,CLI,2
Mississippi,2020-09-26,CLI,2.5
Mississippi,2020-09-27,CLI,2.6
Mississippi,2020-09-28,CLI,2.1
Mississippi,2020-09-29,CLI,1.8
Mississippi,2020-09-30,CLI,1.8
Mississippi,2020-10-01,CLI,1.3
Mississippi,2020-10-02,CLI,1.9
Mississippi,2020-10-03,CLI,2.4
Missouri,2020-08-08,CLI,1
Missouri,2020-08-09,CLI,1.3
Missouri,2020-08-10,CLI,1.1
Missouri,2020-08-11,CLI,1.1
Missouri,2020-08-12,CLI,1.2
Missouri,2020-08-13,CLI,1.2
Missouri,2020-08-14,CLI,1.1
Missouri,2020-08-15,CLI,0.8
Missouri,2020-08-16,CLI,0.8
Missouri,2020-08-17,CLI,1.1
Missouri,2020-08-18,CLI,0.9
Missouri,2020-08-19,CLI,1
Missouri,2020-08-20,CLI,0.8
Missouri,2020-08-21,CLI,0.9
Missouri,2020-08-22,CLI,0.8
Missouri,2020-08-23,CLI,0.9
Missouri,2020-08-24,CLI,1
Missouri,2020-08-25,CLI,0.9
Missouri,2020-08-26,CLI,1
Missouri,2020-08-27,CLI,1
Missouri,2020-08-28,CLI,0.9
Missouri,2020-08-29,CLI,1
Missouri,2020-08-30,CLI,1
Missouri,2020-08-31,CLI,1.2
Missouri,2020-09-01,CLI,1
Missouri,2020-09-02,CLI,1.3
Missouri,2020-09-03,CLI,1
Missouri,2020-09-04,CLI,1
Missouri,2020-09-05,CLI,0.9
Missouri,2020-09-06,CLI,1.3
Missouri,2020-09-07,CLI,1.4
Missouri,2020-09-08,CLI,1.4
Missouri,2020-09-09,CLI,1.4
Missouri,2020-09-10,CLI,1.4
Missouri,2020-09-11,CLI,1.1
Missouri,2020-09-12,CLI,1.5
Missouri,2020-09-13,CLI,1.1
Missouri,2020-09-14,CLI,1.4
Missouri,2020-09-15,CLI,1.1
Missouri,2020-09-16,CLI,1.2
Missouri,2020-09-17,CLI,1.1
Missouri,2020-09-18,CLI,1.6
Missouri,2020-09-19,CLI,1.2
Missouri,2020-09-20,CLI,1.4
Missouri,2020-09-21,CLI,1.3
Missouri,2020-09-22,CLI,1.6
Missouri,2020-09-23,CLI,1.4
Missouri,2020-09-24,CLI,1
Missouri,2020-09-25,CLI,1.4
Missouri,2020-09-26,CLI,0.8
Missouri,2020-09-27,CLI,1.4
Missouri,2020-09-28,CLI,1.2
Missouri,2020-09-29,CLI,1.1
Missouri,2020-09-30,CLI,1.6
Missouri,2020-10-01,CLI,1.4
Missouri,2020-10-02,CLI,1.5
Missouri,2020-10-03,CLI,1.1
Montana,2020-08-08,CLI,2.1
Montana,2020-08-09,CLI,2.2
Montana,2020-08-10,CLI,1.8
Montana,2020-08-11,CLI,2.9
Montana,2020-08-12,CLI,2.4
Montana,2020-08-13,CLI,2.3
Montana,2020-08-14,CLI,2.2
Montana,2020-08-15,CLI,2
Montana,2020-08-16,CLI,2.3
Montana,2020-08-17,CLI,3.2
Montana,2020-08-18,CLI,3.2
Montana,2020-08-19,CLI,2
Montana,2020-08-20,CLI,2.6
Montana,2020-08-21,CLI,1.3
Montana,2020-08-22,CLI,2.6
Montana,2020-08-23,CLI,2.4
Montana,2020-08-24,CLI,2.5
Montana,2020-08-25,CLI,2.1
Montana,2020-08-26,CLI,3.1
Montana,2020-08-27,CLI,3.2
Montana,2020-08-28,CLI,2.5
Montana,2020-08-29,CLI,1.6
Montana,2020-08-30,CLI,2.4
Montana,2020-08-31,CLI,2.9
Montana,2020-09-01,CLI,3.1
Montana,2020-09-02,CLI,2.4
Montana,2020-09-03,CLI,1.4
Montana,2020-09-04,CLI,2.2
Montana,2020-09-05,CLI,2.4
Montana,2020-09-06,CLI,2.9
Montana,2020-09-07,CLI,2
Montana,2020-09-08,CLI,1.6
Montana,2020-09-09,CLI,2.7
Montana,2020-09-10,CLI,2.2
Montana,2020-09-11,CLI,1.9
Montana,2020-09-12,CLI,2.6
Montana,2020-09-13,CLI,2
Montana,2020-09-14,CLI,3.5
Montana,2020-09-15,CLI,2.1
Montana,2020-09-16,CLI,2.6
Montana,2020-09-17,CLI,3.5
Montana,2020-09-18,CLI,3.3
Montana,2020-09-19,CLI,2.9
Montana,2020-09-20,CLI,4.6
Montana,2020-09-21,CLI,3.8
Montana,2020-09-22,CLI,4
Montana,2020-09-23,CLI,3.1
Montana,2020-09-24,CLI,4.2
Montana,2020-09-25,CLI,4.2
Montana,2020-09-26,CLI,5
Montana,2020-09-27,CLI,3.7
Montana,2020-09-28,CLI,3.5
Montana,2020-09-29,CLI,4.5
Montana,2020-09-30,CLI,3.7
Montana,2020-10-01,CLI,4.1
Montana,2020-10-02,CLI,3.4
Montana,2020-10-03,CLI,3.9
Nebraska,2020-08-08,CLI,2
Nebraska,2020-08-09,CLI,1.9
Nebraska,2020-08-10,CLI,1.4
Nebraska,2020-08-11,CLI,1.3
Nebraska,2020-08-12,CLI,2
Nebraska,2020-08-13,CLI,1.8
Nebraska,2020-08-14,CLI,1.8
Nebraska,2020-08-15,CLI,1.3
Nebraska,2020-08-16,CLI,2.4
Nebraska,2020-08-17,CLI,1.5
Nebraska,2020-08-18,CLI,1.9
Nebraska,2020-08-19,CLI,1.6
Nebraska,2020-08-20,CLI,1.2
Nebraska,2020-08-21,CLI,1.8
Nebraska,2020-08-22,CLI,1.5
Nebraska,2020-08-23,CLI,2.1
Nebraska,2020-08-24,CLI,1.7
Nebraska,2020-08-25,CLI,1.7
Nebraska,2020-08-26,CLI,1.7
Nebraska,2020-08-27,CLI,1.4
Nebraska,2020-08-28,CLI,1
Nebraska,2020-08-29,CLI,1.7
Nebraska,2020-08-30,CLI,1.6
Nebraska,2020-08-31,CLI,1.6
Nebraska,2020-09-01,CLI,2.5
Nebraska,2020-09-02,CLI,1.1
Nebraska,2020-09-03,CLI,2
Nebraska,2020-09-04,CLI,1.6
Nebraska,2020-09-05,CLI,1.4
Nebraska,2020-09-06,CLI,1.6
Nebraska,2020-09-07,CLI,1.5
Nebraska,2020-09-08,CLI,2.1
Nebraska,2020-09-09,CLI,1.5
Nebraska,2020-09-10,CLI,1.5
Nebraska,2020-09-11,CLI,1.7
Nebraska,2020-09-12,CLI,1.7
Nebraska,2020-09-13,CLI,2.2
Nebraska,2020-09-14,CLI,1.7
Nebraska,2020-09-15,CLI,2.3
Nebraska,2020-09-16,CLI,2.2
Nebraska,2020-09-17,CLI,1.5
Nebraska,2020-09-18,CLI,1.7
Nebraska,2020-09-19,CLI,2.2
Nebraska,2020-09-20,CLI,2.4
Nebraska,2020-09-21,CLI,2.4
Nebraska,2020-09-22,CLI,2.2
Nebraska,2020-09-23,CLI,2
Nebraska,2020-09-24,CLI,2.2
Nebraska,2020-09-25,CLI,2.8
Nebraska,2020-09-26,CLI,2.3
Nebraska,2020-09-27,CLI,2
Nebraska,2020-09-28,CLI,2.8
Nebraska,2020-09-29,CLI,2.3
Nebraska,2020-09-30,CLI,2.6
Nebraska,2020-10-01,CLI,2.3
Nebraska,2020-10-02,CLI,2.5
Nebraska,2020-10-03,CLI,3.3
Nevada,2020-08-08,CLI,5.4
Nevada,2020-08-09,CLI,4.8
Nevada,2020-08-10,CLI,5.4
Nevada,2020-08-11,CLI,5.8
Nevada,2020-08-12,CLI,5.6
Nevada,2020-08-13,CLI,4.3
Nevada,2020-08-14,CLI,4.7
Nevada,2020-08-15,CLI,3.7
Nevada,2020-08-16,CLI,4.5
Nevada,2020-08-17,CLI,4.3
Nevada,2020-08-18,CLI,4.8
Nevada,2020-08-19,CLI,4.5
Nevada,2020-08-20,CLI,4.1
Nevada,2020-08-21,CLI,4.5
Nevada,2020-08-22,CLI,3.7
Nevada,2020-08-23,CLI,3.9
Nevada,2020-08-24,CLI,3.6
Nevada,2020-08-25,CLI,3.6
Nevada,2020-08-26,CLI,3.4
Nevada,2020-08-27,CLI,3.1
Nevada,2020-08-28,CLI,2.8
Nevada,2020-08-29,CLI,3.2
Nevada,2020-08-30,CLI,3.2
Nevada,2020-08-31,CLI,3
Nevada,2020-09-01,CLI,2.8
Nevada,2020-09-02,CLI,3.1
Nevada,2020-09-03,CLI,3.1
Nevada,2020-09-04,CLI,2.8
Nevada,2020-09-05,CLI,2.8
Nevada,2020-09-06,CLI,1.8
Nevada,2020-09-07,CLI,2.8
Nevada,2020-09-08,CLI,2.1
Nevada,2020-09-09,CLI,2.2
Nevada,2020-09-10,CLI,2.8
Nevada,2020-09-11,CLI,2.9
Nevada,2020-09-12,CLI,2.2
Nevada,2020-09-13,CLI,1.9
Nevada,2020-09-14,CLI,2.3
Nevada,2020-09-15,CLI,2.9
Nevada,2020-09-16,CLI,2.5
Nevada,2020-09-17,CLI,2.2
Nevada,2020-09-18,CLI,2.5
Nevada,2020-09-19,CLI,2.2
Nevada,2020-09-20,CLI,2.3
Nevada,2020-09-21,CLI,2.6
Nevada,2020-09-22,CLI,2.4
Nevada,2020-09-23,CLI,2.2
Nevada,2020-09-24,CLI,1.9
Nevada,2020-09-25,CLI,2.6
Nevada,2020-09-26,CLI,1.7
Nevada,2020-09-27,CLI,2.2
Nevada,2020-09-28,CLI,1.7
Nevada,2020-09-29,CLI,2.5
Nevada,2020-09-30,CLI,1.6
Nevada,2020-10-01,CLI,1.7
Nevada,2020-10-02,CLI,1.8
Nevada,2020-10-03,CLI,1.9
New Jersey,2020-08-08,CLI,1
New Jersey,2020-08-09,CLI,0.8
New Jersey,2020-08-10,CLI,1.4
New Jersey,2020-08-11,CLI,1.1
New Jersey,2020-08-12,CLI,1.1
New Jersey,2020-08-13,CLI,0.8
New Jersey,2020-08-14,CLI,1
New Jersey,2020-08-15,CLI,1
New Jersey,2020-08-16,CLI,1
New Jersey,2020-08-17,CLI,0.9
New Jersey,2020-08-18,CLI,0.8
New Jersey,2020-08-19,CLI,1
New Jersey,2020-08-20,CLI,1
New Jersey,2020-08-21,CLI,0.9
New Jersey,2020-08-22,CLI,1.1
New Jersey,2020-08-23,CLI,0.8
New Jersey,2020-08-24,CLI,1
New Jersey,2020-08-25,CLI,0.8
New Jersey,2020-08-26,CLI,0.8
New Jersey,2020-08-27,CLI,1
New Jersey,2020-08-28,CLI,1
New Jersey,2020-08-29,CLI,0.8
New Jersey,2020-08-30,CLI,0.8
New Jersey,2020-08-31,CLI,0.9
New Jersey,2020-09-01,CLI,0.9
New Jersey,2020-09-02,CLI,0.9
New Jersey,2020-09-03,CLI,0.7
New Jersey,2020-09-04,CLI,0.8
New Jersey,2020-09-05,CLI,0.5
New Jersey,2020-09-06,CLI,0.7
New Jersey,2020-09-07,CLI,0.8
New Jersey,2020-09-08,CLI,0.8
New Jersey,2020-09-09,CLI,0.9
New Jersey,2020-09-10,CLI,0.8
New Jersey,2020-09-11,CLI,0.8
New Jersey,2020-09-12,CLI,0.6
New Jersey,2020-09-13,CLI,0.9
New Jersey,2020-09-14,CLI,0.8
New Jersey,2020-09-15,CLI,0.9
New Jersey,2020-09-16,CLI,1
New Jersey,2020-09-17,CLI,0.8
New Jersey,2020-09-18,CLI,1
New Jersey,2020-09-19,CLI,0.7
New Jersey,2020-09-20,CLI,0.9
New Jersey,2020-09-21,CLI,0.8
New Jersey,2020-09-22,CLI,1
New Jersey,2020-09-23,CLI,1
New Jersey,2020-09-24,CLI,0.8
New Jersey,2020-09-25,CLI,0.9
New Jersey,2020-09-26,CLI,0.8
New Jersey,2020-09-27,CLI,0.9
New Jersey,2020-09-28,CLI,1
New Jersey,2020-09-29,CLI,1.1
New Jersey,2020-09-30,CLI,0.6
New Jersey,2020-10-01,CLI,0.9
New Jersey,2020-10-02,CLI,0.9
New Jersey,2020-10-03,CLI,0.8
New Mexico,2020-08-08,CLI,1.7
New Mexico,2020-08-09,CLI,2.1
New Mexico,2020-08-10,CLI,2.1
New Mexico,2020-08-11,CLI,1.3
New Mexico,2020-08-12,CLI,2.1
New Mexico,2020-08-13,CLI,1.7
New Mexico,2020-08-14,CLI,1.4
